trip_id,stop_id,stop_sequence
866193,178075,0
866193,352637,1
866193,162858,2
866193,315890,3
866193,340310,4
866193,69273,5
866193,68252,6
866193,598922,7
866193,469202,8
866193,202768,9
866193,107164,10
866193,380252,11
866193,474326,12
866193,541084,13
866193,562638,14
866193,655983,15
872739,178075,0
872739,352637,1
872739,162858,2
872739,315890,3
872739,340310,4
872739,69273,5
872739,68252,6
872739,598922,7
872739,469202,8
872739,202768,9
872739,107164,10
872739,380252,11
872739,474326,12
872739,541084,13
872739,562638,14
872739,655983,15
872739,419245,16
872739,414919,17
872739,635699,18
872739,73186,19
872739,558478,20
872739,31714,21
872739,436260,22
872739,353638,23
876121,441459,0
876121,345738,1
876121,11928,2
876121,403202,3
876121,173256,4
876121,376426,5
876121,430099,6
876121,438487,7
876121,54574,8
876121,348575,9
876121,464453,10
876121,130538,11
876121,416293,12
876121,361047,13
876121,360085,14
876121,3070,15
876121,182497,16
876121,404586,17
876121,57513,18
876121,376668,19
876121,187653,20
876121,4699,21
876121,559952,22
876121,391269,23
876121,178075,24
878408,178075,0
878408,352637,1
878408,162858,2
878408,315890,3
878408,340310,4
878408,69273,5
878408,68252,6
878408,598922,7
878408,469202,8
878408,202768,9
878408,107164,10
878408,380252,11
878408,474326,12
878408,541084,13
878408,562638,14
878408,655983,15
881133,178075,0
881133,352637,1
881133,162858,2
881133,315890,3
881133,340310,4
881133,69273,5
881133,68252,6
881133,598922,7
881133,469202,8
881133,202768,9
881133,107164,10
881133,380252,11
881133,474326,12
881133,541084,13
881133,562638,14
881133,655983,15
881133,419245,16
881133,414919,17
881133,635699,18
881133,73186,19
881133,558478,20
881133,31714,21
881133,436260,22
881133,353638,23
884064,178075,0
884064,352637,1
884064,162858,2
884064,315890,3
884064,340310,4
884064,69273,5
884064,68252,6
884064,598922,7
884064,469202,8
884064,202768,9
884064,107164,10
884064,380252,11
884064,474326,12
884064,541084,13
884064,562638,14
884064,655983,15
884064,419245,16
884064,414919,17
884064,635699,18
884064,73186,19
884064,558478,20
884064,31714,21
884064,436260,22
884064,353638,23
88449,178075,0
88449,352637,1
88449,162858,2
88449,315890,3
88449,340310,4
88449,69273,5
88449,68252,6
88449,598922,7
88449,469202,8
88449,96217,9
88449,650205,10
88449,516323,11
88449,101110,12
88449,585996,13
88449,382190,14
88449,419245,15
88449,414919,16
88449,635699,17
88449,73186,18
88449,558478,19
88449,31714,20
88449,436260,21
88449,353638,22
890891,441459,0
890891,345738,1
890891,11928,2
890891,403202,3
890891,173256,4
890891,376426,5
890891,430099,6
890891,438487,7
890891,54574,8
890891,348575,9
890891,464453,10
890891,130538,11
890891,416293,12
890891,361047,13
890891,360085,14
890891,3070,15
890891,182497,16
890891,404586,17
890891,57513,18
890891,376668,19
890891,187653,20
890891,4699,21
890891,559952,22
890891,391269,23
890891,178075,24
89571,441459,0
89571,345738,1
89571,11928,2
89571,403202,3
89571,173256,4
89571,376426,5
89571,430099,6
89571,438487,7
89571,54574,8
89571,348575,9
89571,464453,10
89571,130538,11
89571,416293,12
89571,361047,13
89571,360085,14
89571,3070,15
89571,182497,16
89571,404586,17
89571,57513,18
89571,376668,19
89571,187653,20
89571,4699,21
89571,559952,22
89571,391269,23
89571,178075,24
897492,178075,0
897492,352637,1
897492,162858,2
897492,315890,3
897492,340310,4
897492,69273,5
897492,68252,6
897492,598922,7
897492,469202,8
897492,96217,9
897492,650205,10
897492,516323,11
897492,101110,12
897492,585996,13
897492,382190,14
897492,348575,15
906289,441459,0
906289,345738,1
906289,11928,2
906289,403202,3
906289,173256,4
906289,376426,5
906289,430099,6
906289,438487,7
906289,54574,8
906289,348575,9
906289,464453,10
906289,130538,11
906289,416293,12
906289,361047,13
906289,360085,14
906289,3070,15
906289,182497,16
906289,404586,17
906289,57513,18
906289,376668,19
906289,187653,20
906289,4699,21
906289,559952,22
906289,391269,23
906289,178075,24
909198,441459,0
909198,345738,1
909198,11928,2
909198,403202,3
909198,173256,4
909198,376426,5
909198,430099,6
909198,438487,7
909198,54574,8
909198,348575,9
909198,464453,10
909198,130538,11
909198,416293,12
909198,361047,13
909198,360085,14
909198,3070,15
909198,182497,16
909198,404586,17
909198,57513,18
909198,376668,19
909198,187653,20
909198,4699,21
909198,559952,22
909198,391269,23
909198,178075,24
909668,178075,0
909668,352637,1
909668,162858,2
909668,315890,3
909668,340310,4
909668,69273,5
909668,68252,6
909668,598922,7
909668,469202,8
909668,96217,9
909668,650205,10
909668,516323,11
909668,101110,12
909668,585996,13
909668,382190,14
909668,419245,15
909668,414919,16
909668,635699,17
909668,73186,18
909668,558478,19
909668,31714,20
909668,436260,21
909668,353638,22
916937,178075,0
916937,352637,1
916937,162858,2
916937,315890,3
916937,340310,4
916937,69273,5
916937,68252,6
916937,598922,7
916937,469202,8
916937,96217,9
916937,650205,10
916937,516323,11
916937,101110,12
916937,585996,13
916937,382190,14
916937,419245,15
916937,414919,16
916937,635699,17
916937,73186,18
916937,558478,19
916937,31714,20
916937,436260,21
916937,353638,22
917082,178075,0
917082,352637,1
917082,162858,2
917082,315890,3
917082,340310,4
917082,69273,5
917082,68252,6
917082,598922,7
917082,469202,8
917082,202768,9
917082,107164,10
917082,380252,11
917082,474326,12
917082,541084,13
917082,562638,14
917082,655983,15
917082,419245,16
917082,414919,17
917082,635699,18
917082,73186,19
917082,558478,20
917082,31714,21
917082,436260,22
917082,353638,23
919089,441459,0
919089,345738,1
919089,11928,2
919089,403202,3
919089,173256,4
919089,376426,5
919089,430099,6
919089,438487,7
919089,54574,8
919089,348575,9
919089,464453,10
919089,130538,11
919089,416293,12
919089,361047,13
919089,360085,14
919089,3070,15
919089,182497,16
919089,404586,17
919089,57513,18
919089,376668,19
919089,187653,20
919089,4699,21
919089,559952,22
919089,391269,23
919089,178075,24
921035,441459,0
921035,345738,1
921035,11928,2
921035,403202,3
921035,173256,4
921035,376426,5
921035,430099,6
921035,438487,7
921035,54574,8
921035,348575,9
921035,464453,10
921035,130538,11
921035,416293,12
921035,361047,13
921035,360085,14
921035,3070,15
921035,182497,16
921035,404586,17
921035,57513,18
921035,376668,19
921035,187653,20
921035,4699,21
921035,559952,22
921035,391269,23
921035,178075,24
921041,348575,0
921041,464453,1
921041,130538,2
921041,416293,3
921041,361047,4
921041,360085,5
921041,3070,6
921041,182497,7
921041,404586,8
921041,57513,9
921041,376668,10
921041,187653,11
921041,4699,12
921041,559952,13
921041,391269,14
921041,178075,15
921338,348575,0
921338,464453,1
921338,130538,2
921338,416293,3
921338,361047,4
921338,360085,5
921338,3070,6
921338,182497,7
921338,404586,8
921338,57513,9
921338,376668,10
921338,187653,11
921338,4699,12
921338,559952,13
921338,391269,14
921338,178075,15
936257,178075,0
936257,352637,1
936257,162858,2
936257,315890,3
936257,340310,4
936257,69273,5
936257,68252,6
936257,598922,7
936257,469202,8
936257,96217,9
936257,650205,10
936257,516323,11
936257,101110,12
936257,585996,13
936257,382190,14
936257,419245,15
936257,414919,16
936257,635699,17
936257,73186,18
936257,558478,19
936257,31714,20
936257,436260,21
936257,353638,22
943910,441459,0
943910,345738,1
943910,11928,2
943910,403202,3
943910,173256,4
943910,376426,5
943910,430099,6
943910,438487,7
943910,54574,8
943910,348575,9
943910,464453,10
943910,130538,11
943910,416293,12
943910,361047,13
943910,360085,14
943910,3070,15
943910,182497,16
943910,404586,17
943910,57513,18
943910,376668,19
943910,187653,20
943910,4699,21
943910,559952,22
943910,391269,23
943910,178075,24
944505,178075,0
944505,352637,1
944505,162858,2
944505,315890,3
944505,340310,4
944505,69273,5
944505,68252,6
944505,598922,7
944505,469202,8
944505,202768,9
944505,107164,10
944505,380252,11
946123,178075,0
946123,352637,1
946123,162858,2
946123,315890,3
946123,340310,4
946123,69273,5
946123,68252,6
946123,598922,7
946123,469202,8
946123,96217,9
946123,650205,10
946123,516323,11
946123,101110,12
946123,585996,13
946123,382190,14
946123,419245,15
946123,414919,16
946123,635699,17
946123,73186,18
946123,558478,19
946123,31714,20
946123,436260,21
946123,353638,22
95054,178075,0
95054,352637,1
95054,162858,2
95054,315890,3
95054,340310,4
95054,69273,5
95054,68252,6
95054,598922,7
95054,469202,8
95054,96217,9
95054,650205,10
95054,516323,11
95054,101110,12
95054,585996,13
95054,382190,14
95054,348575,15
954937,178075,0
954937,352637,1
954937,162858,2
954937,315890,3
954937,340310,4
954937,69273,5
954937,68252,6
954937,598922,7
954937,469202,8
954937,96217,9
954937,650205,10
954937,516323,11
954937,101110,12
954937,585996,13
954937,382190,14
954937,419245,15
954937,414919,16
954937,635699,17
954937,73186,18
954937,558478,19
954937,31714,20
954937,436260,21
954937,353638,22
956245,178075,0
956245,352637,1
956245,162858,2
956245,315890,3
956245,340310,4
956245,69273,5
956245,68252,6
956245,598922,7
956245,469202,8
956245,96217,9
956245,650205,10
956245,516323,11
956245,101110,12
956245,585996,13
956245,382190,14
956245,419245,15
956245,414919,16
956245,635699,17
956245,73186,18
956245,558478,19
956245,31714,20
956245,436260,21
956245,353638,22
963405,441459,0
963405,345738,1
963405,11928,2
963405,403202,3
963405,173256,4
963405,376426,5
963405,430099,6
963405,438487,7
963405,54574,8
963405,348575,9
963405,464453,10
963405,130538,11
963405,416293,12
963405,361047,13
963405,360085,14
963405,3070,15
963405,182497,16
963405,404586,17
963405,57513,18
963405,376668,19
963405,187653,20
963405,4699,21
963405,559952,22
963405,391269,23
963405,178075,24
963806,348575,0
963806,464453,1
963806,130538,2
963806,416293,3
963806,361047,4
963806,360085,5
963806,3070,6
963806,182497,7
963806,404586,8
963806,57513,9
963806,376668,10
963806,187653,11
963806,4699,12
963806,559952,13
963806,391269,14
963806,178075,15
96383,178075,0
96383,352637,1
96383,162858,2
96383,315890,3
96383,340310,4
96383,69273,5
96383,68252,6
96383,598922,7
96383,469202,8
96383,96217,9
96383,650205,10
96383,516323,11
96383,101110,12
96383,585996,13
96383,382190,14
96383,419245,15
96383,414919,16
96383,635699,17
96383,73186,18
96383,558478,19
96383,31714,20
96383,436260,21
96383,353638,22
966475,441459,0
966475,345738,1
966475,11928,2
966475,403202,3
966475,173256,4
966475,376426,5
966475,430099,6
966475,438487,7
966475,54574,8
966475,348575,9
966475,464453,10
966475,130538,11
966475,416293,12
966475,361047,13
966475,360085,14
966475,3070,15
966475,182497,16
966475,404586,17
966475,57513,18
966475,376668,19
966475,187653,20
966475,4699,21
966475,559952,22
966475,391269,23
966475,178075,24
969547,441459,0
969547,345738,1
969547,11928,2
969547,403202,3
969547,173256,4
969547,376426,5
969547,430099,6
969547,438487,7
969547,54574,8
969547,348575,9
969547,464453,10
969547,130538,11
969547,416293,12
969547,361047,13
969547,360085,14
969547,3070,15
969547,182497,16
969547,404586,17
969547,57513,18
969547,376668,19
969547,187653,20
969547,4699,21
969547,559952,22
969547,391269,23
969547,178075,24
973745,178075,0
973745,352637,1
973745,162858,2
973745,315890,3
973745,340310,4
973745,69273,5
973745,68252,6
973745,598922,7
973745,469202,8
973745,202768,9
973745,107164,10
973745,380252,11
973745,474326,12
973745,541084,13
973745,562638,14
973745,655983,15
973745,419245,16
973745,414919,17
973745,635699,18
973745,73186,19
973745,558478,20
973745,31714,21
973745,436260,22
973745,353638,23
976145,178075,0
976145,352637,1
976145,162858,2
976145,315890,3
976145,340310,4
976145,69273,5
976145,68252,6
976145,598922,7
976145,469202,8
976145,202768,9
976145,107164,10
976145,380252,11
976145,474326,12
976145,541084,13
976145,562638,14
976145,655983,15
976145,419245,16
976145,414919,17
976145,635699,18
976145,73186,19
976145,558478,20
976145,31714,21
976145,436260,22
976145,353638,23
981312,178075,0
981312,352637,1
981312,162858,2
981312,315890,3
981312,340310,4
981312,69273,5
981312,68252,6
981312,598922,7
981312,469202,8
981312,96217,9
981312,650205,10
981312,516323,11
981312,101110,12
981312,585996,13
981312,382190,14
981312,419245,15
981312,414919,16
981312,635699,17
981312,73186,18
981312,558478,19
981312,31714,20
981312,436260,21
981312,353638,22
987490,178075,0
987490,352637,1
987490,162858,2
987490,315890,3
987490,340310,4
987490,69273,5
987490,68252,6
987490,598922,7
987490,469202,8
987490,96217,9
987490,650205,10
987490,516323,11
987490,101110,12
987490,585996,13
987490,382190,14
987490,348575,15
992813,178075,0
992813,352637,1
992813,162858,2
992813,315890,3
992813,340310,4
992813,69273,5
992813,68252,6
992813,598922,7
992813,469202,8
992813,202768,9
992813,107164,10
992813,380252,11
992813,474326,12
992813,541084,13
992813,562638,14
992813,655983,15
992929,178075,0
992929,352637,1
992929,162858,2
992929,315890,3
992929,340310,4
992929,69273,5
992929,68252,6
992929,598922,7
992929,469202,8
992929,96217,9
992929,650205,10
992929,516323,11
992929,101110,12
992929,585996,13
992929,382190,14
992929,419245,15
992929,414919,16
992929,635699,17
992929,73186,18
992929,558478,19
992929,31714,20
992929,436260,21
992929,353638,22
994154,178075,0
994154,352637,1
994154,162858,2
994154,315890,3
994154,340310,4
994154,69273,5
994154,68252,6
994154,598922,7
994154,469202,8
994154,202768,9
994154,107164,10
994154,380252,11
994154,474326,12
994154,541084,13
994154,562638,14
994154,655983,15
994154,419245,16
994154,414919,17
994154,635699,18
994154,73186,19
994154,558478,20
994154,31714,21
994154,436260,22
994154,353638,23
999956,441459,0
999956,345738,1
999956,11928,2
999956,403202,3
999956,173256,4
999956,376426,5
999956,430099,6
999956,438487,7
999956,54574,8
999956,348575,9
999956,464453,10
999956,130538,11
999956,416293,12
999956,361047,13
999956,360085,14
999956,3070,15
999956,182497,16
999956,404586,17
999956,57513,18
999956,376668,19
999956,187653,20
999956,4699,21
999956,559952,22
999956,391269,23
999956,178075,24
1191469,272244,0
1191469,280427,1
1191469,134467,2
1191469,586476,3
1191469,83146,4
1191469,588431,5
1191469,659808,6
1191469,687239,7
1191469,26505,8
1191469,441860,9
1191469,70223,10
1191469,131475,11
1191469,440746,12
1191469,44156,13
1191469,204174,14
1191469,308508,15
1191469,456380,16
1191469,217799,43
1191469,381143,44
1191469,212270,45
1191469,428920,46
1191469,227730,47
1191469,634156,48
1191469,592240,49
1420171,272244,0
1420171,280427,1
1420171,134467,2
1420171,586476,3
1420171,83146,4
1420171,588431,5
1420171,659808,6
1420171,687239,7
1420171,26505,8
1420171,441860,9
1420171,70223,10
1420171,131475,11
1420171,440746,12
1420171,44156,13
1420171,204174,14
1420171,308508,15
1420171,456380,16
1420171,217799,43
1420171,381143,44
1420171,212270,45
1420171,428920,46
1420171,227730,47
1420171,634156,48
1420171,592240,49
745255,272244,0
745255,280427,1
745255,134467,2
745255,586476,3
745255,83146,4
745255,588431,5
745255,659808,6
745255,687239,7
745255,26505,8
745255,441860,9
745255,70223,10
745255,131475,11
745255,440746,12
745255,44156,13
745255,204174,14
745255,308508,15
745255,456380,16
745255,217799,43
745255,381143,44
745255,212270,45
745255,428920,46
745255,227730,47
745255,634156,48
745255,592240,49
1108766,588938,5
134130,588938,1
1591248,588938,5
832989,588938,1
1026180,360085,0
1026180,289832,1
1026180,459437,2
1026180,2122,3
1026180,478164,4
1026180,655937,5
1026180,79435,6
1026180,669536,7
1026180,403732,8
1026180,136003,9
1026180,247334,10
1026180,21465,11
1026180,460522,12
1026180,131782,13
1026180,50797,14
1026180,620684,15
1026180,49121,16
1026180,682036,17
1026180,652695,18
1030898,42737,8
1030898,28635,9
1030898,429412,10
1030898,470992,11
1030898,473948,12
1030898,301777,13
1030898,455195,14
1030898,537617,15
1030898,365263,16
1030898,72432,17
1030898,389771,18
1030898,581394,19
1030898,455306,20
1030898,450199,21
1030898,470214,22
1030898,450570,23
1030898,502672,24
1030898,202768,25
1030898,107164,26
1030898,380252,27
103921,42737,8
103921,28635,9
103921,429412,10
103921,470992,11
103921,473948,12
103921,301777,13
103921,455195,14
103921,537617,15
103921,365263,16
103921,72432,17
103921,389771,18
103921,581394,19
103921,455306,20
103921,450199,21
103921,470214,22
103921,450570,23
103921,502672,24
103921,202768,25
103921,107164,26
103921,380252,27
1043109,42737,8
1043109,28635,9
1043109,429412,10
1043109,470992,11
1043109,473948,12
1043109,301777,13
1043109,455195,14
1043109,537617,15
1043109,365263,16
1043109,72432,17
1043109,389771,18
1043109,581394,19
1043109,455306,20
1043109,450199,21
1043109,470214,22
1043109,450570,23
1043109,502672,24
1043109,202768,25
1043109,107164,26
1043109,380252,27
1046625,360085,0
1046625,289832,1
1046625,459437,2
1046625,2122,3
1046625,478164,4
1046625,655937,5
1046625,79435,6
1046625,669536,7
1046625,403732,8
1046625,136003,9
1046625,247334,10
1046625,21465,11
1046625,460522,12
1046625,131782,13
1046625,50797,14
1046625,620684,15
1046625,49121,16
1046625,682036,17
1046625,652695,18
1057145,42737,8
1057145,28635,9
1057145,429412,10
1057145,470992,11
1057145,473948,12
1057145,301777,13
1057145,455195,14
1057145,537617,15
1057145,365263,16
1057145,72432,17
1057145,389771,18
1057145,581394,19
1057145,455306,20
1057145,450199,21
1057145,470214,22
1057145,450570,23
1057145,502672,24
1057145,202768,25
1057145,107164,26
1057145,380252,27
1064202,360085,0
1064202,289832,1
1064202,459437,2
1064202,2122,3
1064202,478164,4
1064202,655937,5
1064202,79435,6
1064202,669536,7
1064202,403732,8
1064202,136003,9
1064202,247334,10
1064202,21465,11
1064202,460522,12
1064202,131782,13
1064202,50797,14
1064202,620684,15
1064202,49121,16
1064202,682036,17
1064202,652695,18
1065321,360085,0
1065321,289832,1
1065321,459437,2
1065321,2122,3
1065321,478164,4
1065321,655937,5
1065321,79435,6
1065321,669536,7
1065321,403732,8
1065321,136003,9
1065321,247334,10
1065321,21465,11
1065321,460522,12
1065321,131782,13
1065321,50797,14
1065321,620684,15
1065321,49121,16
1065321,682036,17
1065321,652695,18
106726,42737,8
106726,28635,9
106726,429412,10
106726,470992,11
106726,473948,12
106726,301777,13
106726,455195,14
106726,537617,15
106726,365263,16
106726,72432,17
106726,389771,18
106726,581394,19
106726,455306,20
106726,450199,21
106726,470214,22
106726,450570,23
106726,502672,24
106726,202768,25
106726,107164,26
106726,380252,27
1121910,360085,0
1121910,289832,1
1121910,459437,2
1121910,2122,3
1121910,478164,4
1121910,655937,5
1121910,79435,6
1121910,669536,7
1121910,403732,8
1121910,136003,9
1121910,247334,10
1121910,21465,11
1121910,460522,12
1121910,131782,13
1121910,50797,14
1121910,620684,15
1121910,49121,16
1121910,682036,17
1121910,652695,18
112808,42737,8
112808,28635,9
112808,429412,10
112808,470992,11
112808,473948,12
112808,301777,13
112808,455195,14
112808,537617,15
112808,365263,16
112808,72432,17
112808,389771,18
112808,581394,19
112808,455306,20
112808,450199,21
112808,470214,22
112808,450570,23
112808,502672,24
112808,202768,25
112808,107164,26
112808,380252,27
11283,669536,0
11283,403732,1
11283,136003,2
11283,247334,3
11283,21465,4
11283,460522,5
11283,131782,6
11283,50797,7
11283,620684,8
11283,49121,9
11283,682036,10
11283,652695,11
1218628,360085,0
1218628,289832,1
1218628,459437,2
1218628,2122,3
1218628,478164,4
1218628,655937,5
1218628,79435,6
1218628,669536,7
1218628,403732,8
1218628,136003,9
1218628,247334,10
1218628,21465,11
1218628,460522,12
1218628,131782,13
1218628,50797,14
1218628,620684,15
1218628,49121,16
1218628,682036,17
1218628,652695,18
1224817,42737,8
1224817,28635,9
1224817,429412,10
1224817,470992,11
1224817,473948,12
1224817,301777,13
1224817,455195,14
1224817,537617,15
1224817,365263,16
1224817,72432,17
1224817,389771,18
1224817,581394,19
1224817,455306,20
1224817,450199,21
1224817,470214,22
1224817,450570,23
1224817,502672,24
1224817,202768,25
1224817,107164,26
1224817,380252,27
1225371,360085,0
1225371,289832,1
1225371,459437,2
1225371,2122,3
1225371,478164,4
1225371,655937,5
1225371,79435,6
1225371,669536,7
1225371,403732,8
1225371,136003,9
1225371,247334,10
1225371,21465,11
1225371,460522,12
1225371,131782,13
1225371,50797,14
1225371,620684,15
1225371,49121,16
1225371,682036,17
1225371,652695,18
1261019,42737,8
1261019,28635,9
1261019,429412,10
1261019,470992,11
1261019,473948,12
1261019,301777,13
1261019,455195,14
1261019,537617,15
1261019,365263,16
1261019,72432,17
1261019,389771,18
1261019,581394,19
1261019,455306,20
1261019,450199,21
1261019,470214,22
1261019,450570,23
1261019,502672,24
1261019,202768,25
1261019,107164,26
1261019,380252,27
1267876,42737,8
1267876,28635,9
1267876,429412,10
1267876,470992,11
1267876,473948,12
1267876,301777,13
1267876,455195,14
1267876,537617,15
1267876,365263,16
1267876,72432,17
1267876,389771,18
1267876,581394,19
1267876,455306,20
1267876,450199,21
1267876,470214,22
1267876,450570,23
1267876,502672,24
1267876,202768,25
1267876,107164,26
1267876,380252,27
1279023,42737,8
1279023,28635,9
1279023,429412,10
1279023,470992,11
1279023,473948,12
1279023,301777,13
1279023,455195,14
1279023,537617,15
1279023,365263,16
1279023,72432,17
1279023,389771,18
1279023,581394,19
1279023,455306,20
1279023,450199,21
1279023,470214,22
1279023,450570,23
1279023,502672,24
1279023,202768,25
1279023,107164,26
1279023,380252,27
1299479,360085,0
1299479,289832,1
1299479,459437,2
1299479,2122,3
1299479,478164,4
1299479,655937,5
1299479,79435,6
1299479,669536,7
1299479,403732,8
1299479,136003,9
1299479,247334,10
1299479,21465,11
1299479,460522,12
1299479,131782,13
1299479,50797,14
1299479,620684,15
1299479,49121,16
1299479,682036,17
1299479,652695,18
1373769,360085,0
1373769,289832,1
1373769,459437,2
1373769,2122,3
1373769,478164,4
1373769,655937,5
1373769,79435,6
1373769,669536,7
1373769,403732,8
1373769,136003,9
1373769,247334,10
1373769,21465,11
1373769,460522,12
1373769,131782,13
1373769,50797,14
1373769,620684,15
1373769,49121,16
1373769,682036,17
1373769,652695,18
1379172,360085,0
1379172,289832,1
1379172,459437,2
1379172,2122,3
1379172,478164,4
1379172,655937,5
1379172,79435,6
1379172,669536,7
1379172,403732,8
1379172,136003,9
1379172,247334,10
1379172,21465,11
1379172,460522,12
1379172,131782,13
1379172,50797,14
1379172,620684,15
1379172,49121,16
1379172,682036,17
1379172,652695,18
1384331,42737,8
1384331,28635,9
1384331,429412,10
1384331,470992,11
1384331,473948,12
1384331,301777,13
1384331,455195,14
1384331,537617,15
1384331,365263,16
1384331,72432,17
1384331,389771,18
1384331,581394,19
1384331,455306,20
1384331,450199,21
1384331,470214,22
1384331,450570,23
1384331,502672,24
1384331,202768,25
1384331,107164,26
1384331,380252,27
1394894,360085,0
1394894,289832,1
1394894,459437,2
1394894,2122,3
1394894,478164,4
1394894,655937,5
1394894,79435,6
1394894,669536,7
1394894,403732,8
1394894,136003,9
1394894,247334,10
1394894,21465,11
1394894,460522,12
1394894,131782,13
1394894,50797,14
1394894,620684,15
1394894,49121,16
1394894,682036,17
1394894,652695,18
1450625,360085,0
1450625,289832,1
1450625,459437,2
1450625,2122,3
1450625,478164,4
1450625,655937,5
1450625,79435,6
1450625,669536,7
1450625,403732,8
1450625,136003,9
1450625,247334,10
1450625,21465,11
1450625,460522,12
1450625,131782,13
1450625,50797,14
1450625,620684,15
1450625,49121,16
1450625,682036,17
1450625,652695,18
1457726,360085,0
1457726,289832,1
1457726,459437,2
1457726,2122,3
1457726,478164,4
1457726,655937,5
1457726,79435,6
1457726,669536,7
1457726,403732,8
1457726,136003,9
1457726,247334,10
1457726,21465,11
1457726,460522,12
1457726,131782,13
1457726,50797,14
1457726,620684,15
1457726,49121,16
1457726,682036,17
1457726,652695,18
150426,360085,0
150426,289832,1
150426,459437,2
150426,2122,3
150426,478164,4
150426,655937,5
150426,79435,6
150426,669536,7
150426,403732,8
150426,136003,9
150426,247334,10
150426,21465,11
150426,460522,12
150426,131782,13
150426,50797,14
150426,620684,15
150426,49121,16
150426,682036,17
150426,652695,18
1524033,42737,8
1524033,28635,9
1524033,429412,10
1524033,470992,11
1524033,473948,12
1524033,301777,13
1524033,455195,14
1524033,537617,15
1524033,365263,16
1524033,72432,17
1524033,389771,18
1524033,581394,19
1524033,455306,20
1524033,450199,21
1524033,470214,22
1524033,450570,23
1524033,502672,24
1524033,202768,25
1524033,107164,26
1524033,380252,27
1524850,360085,0
1524850,289832,1
1524850,459437,2
1524850,2122,3
1524850,478164,4
1524850,655937,5
1524850,79435,6
1524850,669536,7
1524850,403732,8
1524850,136003,9
1524850,247334,10
1524850,21465,11
1524850,460522,12
1524850,131782,13
1524850,50797,14
1524850,620684,15
1524850,49121,16
1524850,682036,17
1524850,652695,18
1526655,42737,8
1526655,28635,9
1526655,429412,10
1526655,470992,11
1526655,473948,12
1526655,301777,13
1526655,455195,14
1526655,537617,15
1526655,365263,16
1526655,72432,17
1526655,389771,18
1526655,581394,19
1526655,455306,20
1526655,450199,21
1526655,470214,22
1526655,450570,23
1526655,502672,24
1526655,202768,25
1526655,107164,26
1526655,380252,27
1583667,360085,0
1583667,289832,1
1583667,459437,2
1583667,2122,3
1583667,478164,4
1583667,655937,5
1583667,79435,6
1583667,669536,7
1583667,403732,8
1583667,136003,9
1583667,247334,10
1583667,21465,11
1583667,460522,12
1583667,131782,13
1583667,50797,14
1583667,620684,15
1583667,49121,16
1583667,682036,17
1583667,652695,18
1612534,42737,8
1612534,28635,9
1612534,429412,10
1612534,470992,11
1612534,473948,12
1612534,301777,13
1612534,455195,14
1612534,537617,15
1612534,365263,16
1612534,72432,17
1612534,389771,18
1612534,581394,19
1612534,455306,20
1612534,450199,21
1612534,470214,22
1612534,450570,23
1612534,502672,24
1612534,202768,25
1612534,107164,26
1612534,380252,27
1631640,42737,8
1631640,28635,9
1631640,429412,10
1631640,470992,11
1631640,473948,12
1631640,301777,13
1631640,455195,14
1631640,537617,15
1631640,365263,16
1631640,72432,17
1631640,389771,18
1631640,581394,19
1631640,455306,20
1631640,450199,21
1631640,470214,22
1631640,450570,23
1631640,502672,24
1631640,202768,25
1631640,107164,26
1631640,380252,27
1646538,42737,8
1646538,28635,9
1646538,429412,10
1646538,470992,11
1646538,473948,12
1646538,301777,13
1646538,455195,14
1646538,537617,15
1646538,365263,16
1646538,72432,17
1646538,389771,18
1646538,581394,19
1646538,455306,20
1646538,450199,21
1646538,470214,22
1646538,450570,23
1646538,502672,24
1646538,202768,25
1646538,107164,26
1646538,380252,27
1658700,42737,8
1658700,28635,9
1658700,429412,10
1658700,470992,11
1658700,473948,12
1658700,301777,13
1658700,455195,14
1658700,537617,15
1658700,365263,16
1658700,72432,17
1658700,389771,18
1658700,581394,19
1658700,455306,20
1658700,450199,21
1658700,470214,22
1658700,450570,23
1658700,502672,24
1658700,202768,25
1658700,107164,26
1658700,380252,27
1668546,360085,0
1668546,289832,1
1668546,459437,2
1668546,2122,3
1668546,478164,4
1668546,655937,5
1668546,79435,6
1668546,669536,7
1668546,403732,8
1668546,136003,9
1668546,247334,10
1668546,21465,11
1668546,460522,12
1668546,131782,13
1668546,50797,14
1668546,620684,15
1668546,49121,16
1668546,682036,17
1668546,652695,18
1680957,42737,8
1680957,28635,9
1680957,429412,10
1680957,470992,11
1680957,473948,12
1680957,301777,13
1680957,455195,14
1680957,537617,15
1680957,365263,16
1680957,72432,17
1680957,389771,18
1680957,581394,19
1680957,455306,20
1680957,450199,21
1680957,470214,22
1680957,450570,23
1680957,502672,24
1680957,202768,25
1680957,107164,26
1680957,380252,27
1723307,42737,8
1723307,28635,9
1723307,429412,10
1723307,470992,11
1723307,473948,12
1723307,301777,13
1723307,455195,14
1723307,537617,15
1723307,365263,16
1723307,72432,17
1723307,389771,18
1723307,581394,19
1723307,455306,20
1723307,450199,21
1723307,470214,22
1723307,450570,23
1723307,502672,24
1723307,202768,25
1723307,107164,26
1723307,380252,27
1744550,42737,8
1744550,28635,9
1744550,429412,10
1744550,470992,11
1744550,473948,12
1744550,301777,13
1744550,455195,14
1744550,537617,15
1744550,365263,16
1744550,72432,17
1744550,389771,18
1744550,581394,19
1744550,455306,20
1744550,450199,21
1744550,470214,22
1744550,450570,23
